Internals 	 minnodeR: 3 	 TSnode: 14 	 minnodeP: 27
Dihedral 1-6-7-39	-0.8667170247187026	-0.4650358978230757	0.4528014535157122
Dihedral 5-6-7-37	0.9448124242491831	0.7956546828208924	1.0001767885832442
Dihedral 5-6-7-38	2.9951176657579857	2.852757645190658	3.0860230044163353
Dihedral 5-6-7-39	-1.2133022576018022	-1.3444226649202504	-1.0924770103777832
Dihedral 35-6-7-37	-2.8144654967486056	-3.1027779026455984	3.13229187903897
Dihedral 35-6-7-38	-0.7641602552398034	-1.0456749402758323	-1.0650472123075252
Dihedral 35-6-7-39	1.3106051285799953	1.0403300567928455	1.039638080077943
Dihedral 36-6-7-37	-0.8312917081279899	-1.0190412651055787	-1.1099979059692793
Dihedral 36-6-7-38	1.2190135333808125	1.0380616972641876	0.9758483098638121
Dihedral 36-6-7-39	-2.989406389978975	3.1240666943328654	3.08053360224928
Dihedral 5-6-35-1	-0.8605432449681774	-0.45712415285324765	-0.5400002815831267
Dihedral 7-6-35-1	-2.2693645166431313	-2.4995844616921983	-2.6581642684302107
Dihedral 36-6-35-1	2.0369672612534866	1.7173625572631748	1.5690324007783651
Dihedral 1-8-11-15	-1.4526915994292469	-1.3656098630642817	-1.3359815935924952
Dihedral 1-8-11-55	1.9331578451325708	2.0303602662461664	2.065707364556283
Dihedral 2-8-11-1	-1.3820117026393568	-1.3568252914562033	-1.36652095484615
Dihedral 2-8-11-15	-2.8347033020686037	-2.722435154520485	-2.702502548438645
Dihedral 2-8-11-55	0.5511461424932138	0.6735349747899629	0.6991864097101329
Dihedral 12-8-11-1	1.3362359105966783	1.2399013710639681	1.200735446277066
Dihedral 12-8-11-15	-0.11645568883256846	-0.12570849200031348	-0.13524614731542894
Dihedral 12-8-11-55	-3.0137915514503373	-3.012923669869452	-3.0167424963462373
Dihedral 1-8-12-13	1.3872698688217515	1.3224149846466007	1.2939252718847598
Dihedral 1-8-12-46	-1.9539676456618151	-2.018239800645416	-2.052903522053766
Dihedral 2-8-12-1	1.414349093703287	1.3694968258055567	1.3712557629942015
Dihedral 2-8-12-13	2.8016189625250387	2.691911810452157	2.665181034878961
Dihedral 2-8-12-46	-0.5396185519585283	-0.6487429748398595	-0.6816477590595645
Dihedral 11-8-12-1	-1.2897140430343361	-1.2141811930725723	-1.1709418699771654
Dihedral 11-8-12-13	0.0975558257874154	0.1082337915740282	0.12298340190759448
Dihedral 11-8-12-46	3.039503618483435	3.050764313461598	3.059339915148655
Dihedral 1-11-15-13	-1.0435248685446847	-1.04261120970684	-1.0514067022778801
Dihedral 1-11-15-16	2.1487921275937056	2.1747368852741564	2.1395242314748146
Dihedral 8-11-15-1	1.135121718014768	1.1390371032372886	1.147949166253179
Dihedral 8-11-15-13	0.09159684947008342	0.09642589353044842	0.09654246397529882
Dihedral 8-11-15-16	-2.999271461571113	-2.9694113186681417	-2.9957119094515927
Dihedral 55-11-15-1	-2.2583009792941433	-2.2636777788921054	-2.2616074265168273
Dihedral 55-11-15-13	2.981359459340759	2.976896318580641	2.970171178384879
Dihedral 55-11-15-16	-0.10950885170043752	-0.08894089361794878	-0.12208319504201257
Dihedral 1-12-13-14	-2.1156124641132825	-2.1282445116229045	-2.120897114409631
Dihedral 1-12-13-15	1.02751731819398	1.0483830336666609	1.0430232865043094
Dihedral 8-12-13-1	-1.0693059805219307	-1.0978276764557398	-1.1070613169662882
Dihedral 8-12-13-14	3.0982668625443734	3.057113119100942	3.0552268758036676
Dihedral 8-12-13-15	-0.041788662327950685	-0.04944464278907902	-0.0640380304619787
Dihedral 46-12-13-1	2.277627519512419	2.246962637006288	2.2441632543311822
Dihedral 46-12-13-14	0.16201505539913674	0.11871812538338329	0.12326613992155143
Dihedral 46-12-13-15	-2.9780404694731875	-2.9878396365066378	-2.995998766344095
Dihedral 1-13-14-20	1.703837388592367	1.7080427506923959	1.6772325575766476
Dihedral 1-13-14-24	-1.427460707932001	-1.4296424083391925	-1.4570636764560025
Dihedral 12-13-14-20	-3.114013449799167	-3.0634473382558443	-3.0781918017514185
Dihedral 12-13-14-24	0.03787376085605142	0.0820528098921538	0.0706972713955181
Dihedral 15-13-14-20	0.025876223160348537	0.0392151952955464	0.03865570464137106
Dihedral 15-13-14-24	-3.105421873364019	-3.098469963736042	-3.095640529391279
Dihedral 1-13-15-11	0.8496008488586921	0.8927367169510798	0.9135687668634817
Dihedral 1-13-15-16	-2.3362652436442732	-2.314919273399854	-2.2713304932119254
Dihedral 12-13-15-1	-0.8802896078454254	-0.9216560291526436	-0.9342846713867091
Dihedral 12-13-15-11	-0.0306887589867332	-0.02891931220156376	-0.020715904523227347
Dihedral 12-13-15-16	3.066630455689888	3.046610004627089	3.077570142580952
Dihedral 14-13-15-1	2.262646678101345	2.250654849381027	2.226827414703753
Dihedral 14-13-15-11	3.1122475269600374	-3.13979374084748	3.1403961815672345
Dihedral 14-13-15-16	-0.07361856554292809	-0.06426442401882684	-0.0445030785081724
Dihedral 13-14-20-18	0.0336827148775648	0.015421284515738735	0.001181200980681924
Dihedral 13-14-20-21	-3.11442147467042	-3.13001240037203	-3.1344652468753256
Dihedral 24-14-20-18	-3.1180573293776286	-3.1300246812822525	3.1355877271826964
Dihedral 24-14-20-21	0.01702378825397333	0.0077269410095650755	-5.872067331134905e-05
Dihedral 13-14-24-23	3.119701269196303	3.134561675698493	3.137399537497805
Dihedral 13-14-24-50	-0.0224792164556065	-0.0059744636342563984	-0.005688390713745052
Dihedral 20-14-24-23	-0.011479017636755979	-0.0030708235386913718	0.003193178854934302
Dihedral 20-14-24-50	3.1295258038909206	3.1395783443081458	-3.139894749356616
Dihedral 1-15-16-17	1.4429198710352678	1.4772509214864538	1.4724710039301263
Dihedral 1-15-16-18	-1.7053642310651531	-1.6841871755015612	-1.6817372860839108
Dihedral 11-15-16-17	0.00991707275760659	-0.031372131862554026	-0.0330830117616751
Dihedral 11-15-16-18	-3.138367029342814	3.0903750783290174	3.095894005403874
Dihedral 13-15-16-17	-3.0754538457986977	-3.089047241666588	-3.1198700184974726
Dihedral 13-15-16-18	0.05944735928046818	0.032699968524983504	0.009106998668076677
Dihedral 15-16-17-26	3.133926793746891	3.1151935768653165	3.1158215574756434
Dihedral 15-16-17-54	0.005121809007060701	-0.020345232090402662	-0.02780749591820695
Dihedral 18-16-17-26	-0.0008990314569901915	-0.006305506690954921	-0.012987125611988502
Dihedral 18-16-17-54	-3.1297040161968206	3.1413409915329127	3.1265691281737475
Dihedral 15-16-18-19	-3.1332088275212406	-3.1126266114162418	-3.1117043129643953
Dihedral 15-16-18-20	0.00022881989251864052	0.021789381449975914	0.030631084011983715
Dihedral 17-16-18-19	0.0017885880807151633	0.009360359293237986	0.01742840518642443
Dihedral 17-16-18-20	3.1352262354944744	-3.1394089550201305	-3.1234215050167826
Dihedral 16-17-26-25	0.001443933565737213	0.0001652022009685445	-0.00010712562705053154
Dihedral 16-17-26-53	-3.1371927168139098	-3.1373940350945504	-3.138918127137966
Dihedral 54-17-26-25	3.130217579387603	3.13566957868874	-3.1396443704395223
Dihedral 54-17-26-53	-0.008419070992044324	-0.0018896586067791666	0.004729935229149038
Dihedral 16-18-19-25	-0.0033700667721059258	-0.006700814070037814	-0.009483535345922127
Dihedral 16-18-19-51	3.1314547035913223	3.127567961872143	3.1267326651223133
Dihedral 20-18-19-25	-3.136648901954889	-3.1409885849103216	3.1313518887508924
Dihedral 20-18-19-51	-0.0018241315914607741	-0.006719808968141258	-0.015617217960458845
Dihedral 16-18-20-14	-0.047072389053561654	-0.0462002549091522	-0.03605944990467703
Dihedral 16-18-20-21	3.1013377857869395	3.0994181410883614	3.0993008875129657
Dihedral 19-18-20-14	3.0859711097928826	3.0878729444929602	3.106311717476797
Dihedral 19-18-20-21	-0.04880402254620266	-0.04969396668911274	-0.041513252285146754
Dihedral 18-19-25-26	0.004015655699846517	0.00075890136949384	-0.0033246333366155427
Dihedral 18-19-25-52	3.137361879665026	3.13887025529053	3.1384646078327165
Dihedral 51-19-25-26	-3.1309594420329785	-3.1336628879730437	-3.1396618292633813
Dihedral 51-19-25-52	0.0023867819322010036	0.004448465947992319	0.0021274119059506093
Dihedral 14-20-21-22	-0.00971468756782187	-0.005999968189024449	-0.0023262807305233285
Dihedral 14-20-21-47	3.1291724671804495	3.13102930536593	3.135162546961448
Dihedral 18-20-21-22	3.125248176797564	3.1316772791457907	-3.1378629306020853
Dihedral 18-20-21-47	-0.0190499756337509	-0.01447875447884091	-0.0003741029101141707
Dihedral 20-21-22-23	-0.0035709155505417767	-0.000534059380854342	0.001637040483952679
Dihedral 20-21-22-48	3.1413992682195078	-3.1412226372471976	-3.1392648414214963
Dihedral 47-21-22-23	3.1406662614832155	-3.1376608928775007	-3.1359406027174677
Dihedral 47-21-22-48	0.0024511380736787123	0.004835836435742597	0.006342822556669757
Dihedral 21-22-23-24	0.009641657369168437	0.0054530456534994	0.0015314559948292651
Dihedral 21-22-23-49	-3.1349651398655642	-3.139376140978011	-3.14128730914871
Dihedral 48-22-23-24	-3.1353349332442795	-3.1370448027623485	-3.1407534513219075
Dihedral 48-22-23-49	0.0032435767005744346	0.0013113177857279248	-0.000386909285860111
Dihedral 22-23-24-14	-0.0020716246508763855	-0.0036211179989671326	-0.003930104106045483
Dihedral 22-23-24-50	3.1401126523746106	3.136910500443587	3.13916058371418
Dihedral 49-23-24-14	-3.140632877599513	3.1412196238656636	3.13889684336346
Dihedral 49-23-24-50	0.001551399425973762	-0.0014340648713686832	-0.00119777599590086
Dihedral 19-25-26-17	-0.0029665024996385304	0.0026479966575344584	0.008305909682722256
Dihedral 19-25-26-53	3.135687903001191	3.140226262623832	-3.136049158502806
Dihedral 52-25-26-17	-3.1362983186005935	-3.1354552235693083	-3.133483857377709
Dihedral 52-25-26-53	0.0023560869002360093	0.0021230423969894278	0.005346381616349165
Dihedral 3-27-28-62	-0.8615487528403019	-0.8209801125607376	-0.75466581667113
Dihedral 3-27-28-63	1.2764806540475782	1.3025222216651149	1.3617992394663627
Dihedral 3-27-28-64	-2.92961862842094	-2.8940818253690344	-2.8310226803444563
Dihedral 29-27-28-62	-2.9457880886092336	-2.905616217521787	-2.812250740133922
Dihedral 29-27-28-63	-0.8077586817213536	-0.7821138832959348	-0.6957856839964297
Dihedral 29-27-28-64	1.2693273429897147	1.3044673768495023	1.3945777033723379
Dihedral 30-27-28-62	1.2368928700568271	1.2990976274044002	1.370193653772641
Dihedral 30-27-28-63	-2.9082630302348793	-2.860585345549334	-2.796526597269453
Dihedral 30-27-28-64	-0.8311770055238112	-0.7740040854038968	-0.7061632099006856
Dihedral 3-27-29-59	1.107305960227314	0.9558236948324246	1.1509932147114286
Dihedral 3-27-29-60	-0.9844537655019087	-1.1535158939299153	-0.9466752539721325
Dihedral 3-27-29-61	-3.0887726055662554	3.0404986416049287	-3.049445359646657
Dihedral 28-27-29-59	-3.108708760182399	3.0406018254397256	-3.0534394204638593
Dihedral 28-27-29-60	1.082716821267965	0.931262236677386	1.1320774180321662
Dihedral 28-27-29-61	-1.021602018796382	-1.1579085349673566	-0.9706926876423579
Dihedral 30-27-29-59	-1.0142192586580228	-1.1665888251642875	-0.9642154881175892
Dihedral 30-27-29-60	-3.1059789843872454	3.007256893252959	-3.06188395680115
Dihedral 30-27-29-61	1.0728874827279944	0.9180861216082168	1.118531244703912
Dihedral 3-27-30-56	-1.112932793517162	-1.0063240283334365	-1.030049289550427
Dihedral 3-27-30-57	3.0866647563636795	-3.0899190483974595	-3.1146419931474614
Dihedral 3-27-30-58	0.9919029715074688	1.1090922586595757	1.0881367244274534
Dihedral 28-27-30-56	3.1049412698907766	-3.0971856844268375	-3.1215589515764384
Dihedral 28-27-30-57	1.0213535125920314	1.1024046026887258	1.0770336520061137
Dihedral 28-27-30-58	-1.0734082722641796	-0.9817693974338255	-1.003372937598558
Dihedral 29-27-30-56	0.993441992628235	1.0868934295659136	1.0299878911424893
Dihedral 29-27-30-57	-1.09014576467051	-0.9967015904981096	-1.0546048124545455
Dihedral 29-27-30-58	3.0982777576528657	-3.0808755906206606	-3.135011402059217
Angle 2-1-6	1.9005163500175295	2.1963782377905585	2.6978422660565515
Angle 2-1-35	1.5072434978778795	1.6372688789928853	2.2705771275415705
Angle 4-1-8	2.1362751067256625	2.141506589947786	2.3028339673436267
Angle 4-1-15	1.2204193412813755	1.3546956623819562	1.4801604484426456
Angle 6-1-11	2.3957540694623027	2.5201207118367517	2.2743064915192592
Angle 8-1-11	0.6399305431029874	0.6500536733734282	0.6590578991129915
Angle 8-1-35	1.7005712467110394	1.7935266539019947	2.1185467835466794
Angle 13-1-15	0.5191887472190663	0.5502248280946773	0.5649749834814518
Angle 5-4-33	2.1180588877521433	2.1117927119951205	1.9396004894795773
Angle 4-5-31	2.150095580874613	2.0781569924909347	1.978376797816229
Angle 5-6-35	2.5547526667698723	2.2698346967476843	1.9552647952007496
Angle 2-8-11	2.1391158029075834	2.116400234601763	2.090594194616179
Out-of-Plane 1-2-3-6	0.7216657572650818	0.5823233483890171	0.3456240788181441
Out-of-Plane 1-2-3-15	-0.34468466698970457	-0.35843440871609183	-0.23910944323916344
Out-of-Plane 1-2-3-5	-0.3566618582040151	-0.17878081010513205	-0.08802597224167419
Out-of-Plane 1-2-8-6	-0.5781631012239995	-0.42552300804361454	-0.24634380118627594
Out-of-Plane 1-2-11-6	-0.3810366697069698	-0.2579214018790241	-0.15853960703813558
Out-of-Plane 1-2-12-6	-0.695954564009719	-0.5362346878456907	-0.2871751566241663
Out-of-Plane 1-2-13-6	-0.7075236978929049	-0.5589494291018177	-0.3258489457613024
Out-of-Plane 1-2-15-6	-0.5234542076523814	-0.38722757807328423	-0.24070622513433232
Out-of-Plane 1-2-11-35	-0.5000386495586611	-0.40154908729493904	-0.3075287632145557
Out-of-Plane 1-2-11-5	0.3505160366100166	0.28102660662343504	0.20303887194113313
Out-of-Plane 1-2-15-5	0.32835285083416105	0.25267324954951215	0.152148718540427
Out-of-Plane 1-3-8-6	-0.669415033535992	-0.4691334504016133	-0.2510053710527884
Out-of-Plane 1-3-6-11	0.4769861410564619	0.2499514903338034	-0.013749670738386894
Out-of-Plane 1-6-13-3	0.433445156790132	0.3346670417673548	0.20780759580931535
Out-of-Plane 1-3-6-15	0.40867730918696543	0.21654951489530783	0.05550863656216109
Out-of-Plane 1-8-15-3	0.37151165637662253	0.38084729694388025	0.29462867891808947
Out-of-Plane 1-3-11-35	-0.6949345827587713	-0.5160054350769467	-0.24550694374810408
Out-of-Plane 1-15-35-3	-0.5437625361856858	-0.4857881833842651	-0.2199668186912701
Out-of-Plane 1-3-5-8	-0.4292870990230151	-0.3165296696256998	-0.11501353708082622
Out-of-Plane 1-3-5-15	-0.5424514407769079	-0.4920869896062069	-0.30563024455747506
Out-of-Plane 1-4-6-8	-0.4613278165253845	-0.28092224027456886	-0.295004626956722
Out-of-Plane 1-4-6-35	0.19850901896534784	0.19245310346612776	0.04887914314973979
Out-of-Plane 1-11-12-4	0.6971046414636611	0.437097702367784	0.3656072090259272
Out-of-Plane 1-4-12-15	-2.3565950263252904	-2.898871881834973	-2.7464286969397556
Out-of-Plane 1-4-5-35	-0.4776567498374657	-0.09823514103397203	-0.340332229419563
Out-of-Plane 1-6-12-8	0.4703253100406702	0.2678317631175451	-0.18222672790833777
Out-of-Plane 1-6-13-8	0.7482082507118598	0.554210039894817	0.19163354884686276
Out-of-Plane 1-8-12-35	-0.7366464125936169	-0.5432479473665935	-0.08627385176830196
Out-of-Plane 1-11-13-35	-0.4070653083224231	-0.300291296877392	0.07686607000331971
Out-of-Plane 1-11-15-35	-0.45185398426421386	-0.3569855238088564	-0.16543329029164938
Out-of-Plane 1-5-6-12	-0.538744938321126	-0.4386034464582676	-0.1641141973179493
Out-of-Plane 1-8-12-5	0.29551051841376336	0.22136951520448078	0.1556657128083564
Out-of-Plane 1-5-13-8	-0.4139813717786473	-0.32253831314815706	-0.1572466585460896
Out-of-Plane 5-1-4-31	-0.4330633295516819	-0.43041800955539156	-0.12918976462306145
Out-of-Plane 5-1-32-31	0.49004374138250045	0.415977397163557	-0.0661881246193919
Out-of-Plane 6-1-36-7	0.5851114018449706	0.17271795145807808	-0.20258686652921032
